C3,C4,C5,C6,C7,C8,Pressure,C3_vap,C4_vap,C5_vap,C6_vap,C7_vap,C8_vap
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,9.7969,0.0000,0.7262,0.0000,0.2095,0.0000,0.0643
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,1.0104,0.0000,0.9010,0.0000,0.0893,0.0000,0.0097
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,3.0708,0.0000,0.8395,0.0000,0.1365,0.0000,0.0241
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,11.4752,0.0000,0.7041,0.0000,0.2218,0.0000,0.0741
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,5.1608,0.0000,0.7972,0.0000,0.1657,0.0000,0.0371
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,4.4063,0.0000,0.8113,0.0000,0.1562,0.0000,0.0325
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,19.0982,0.0000,0.6143,0.0000,0.2656,0.0000,0.1201
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,12.3428,0.0000,0.6932,0.0000,0.2277,0.0000,0.0791
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,2.1559,0.0000,0.8626,0.0000,0.1194,0.0000,0.0180
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,12.0857,0.0000,0.6964,0.0000,0.2260,0.0000,0.0776
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,17.5054,0.0000,0.6323,0.0000,0.2577,0.0000,0.1101
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,13.7297,0.0000,0.6763,0.0000,0.2365,0.0000,0.0873
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,19.4596,0.0000,0.6102,0.0000,0.2674,0.0000,0.1224
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,1.7220,0.0000,0.8754,0.0000,0.1096,0.0000,0.0150
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,1.9780,0.0000,0.8677,0.0000,0.1155,0.0000,0.0168
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,15.2197,0.0000,0.6586,0.0000,0.2453,0.0000,0.0961
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,3.1142,0.0000,0.8384,0.0000,0.1372,0.0000,0.0244
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,19.3278,0.0000,0.6117,0.0000,0.2668,0.0000,0.1215
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,1.6122,0.0000,0.8790,0.0000,0.1068,0.0000,0.0142
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,9.4023,0.0000,0.7315,0.0000,0.2064,0.0000,0.0620
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,3.6632,0.0000,0.8263,0.0000,0.1458,0.0000,0.0279
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,3.3287,0.0000,0.8336,0.0000,0.1407,0.0000,0.0257
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,17.0320,0.0000,0.6377,0.0000,0.2552,0.0000,0.1071
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,2.7585,0.0000,0.8469,0.0000,0.1311,0.0000,0.0221
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,12.3384,0.0000,0.6933,0.0000,0.2276,0.0000,0.0791
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,3.1833,0.0000,0.8369,0.0000,0.1383,0.0000,0.0248
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,5.4785,0.0000,0.7916,0.0000,0.1694,0.0000,0.0390
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,6.5798,0.0000,0.7732,0.0000,0.1812,0.0000,0.0456
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,4.8033,0.0000,0.8037,0.0000,0.1613,0.0000,0.0349
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,1.2897,0.0000,0.8901,0.0000,0.0981,0.0000,0.0119
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,13.7570,0.0000,0.6759,0.0000,0.2366,0.0000,0.0874
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,9.4297,0.0000,0.7312,0.0000,0.2067,0.0000,0.0622
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,10.1570,0.0000,0.7213,0.0000,0.2123,0.0000,0.0664
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,6.7605,0.0000,0.7703,0.0000,0.1830,0.0000,0.0466
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,10.8455,0.0000,0.7123,0.0000,0.2174,0.0000,0.0704
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,13.2846,0.0000,0.6816,0.0000,0.2337,0.0000,0.0846
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,14.6624,0.0000,0.6652,0.0000,0.2421,0.0000,0.0928
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,14.3565,0.0000,0.6688,0.0000,0.2402,0.0000,0.0910
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,8.7195,0.0000,0.7411,0.0000,0.2009,0.0000,0.0581
0.0000,0.3333,0.0000,0.3333,0.0000,0.3334,18.1278,0.0000,0.6252,0.0000,0.2608,0.0000,0.1139
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,1.6699,0.0000,0.9409,0.0000,0.0000,0.0434,0.0157
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,10.3750,0.0000,0.7863,0.0000,0.0000,0.1365,0.0772
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,1.0968,0.0000,0.9557,0.0000,0.0000,0.0333,0.0110
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,13.3922,0.0000,0.7426,0.0000,0.0000,0.1601,0.0973
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,13.9920,0.0000,0.7342,0.0000,0.0000,0.1645,0.1013
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,6.0973,0.0000,0.8539,0.0000,0.0000,0.0979,0.0482
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,11.2102,0.0000,0.7740,0.0000,0.0000,0.1432,0.0828
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,17.2076,0.0000,0.6896,0.0000,0.0000,0.1875,0.1230
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,3.8264,0.0000,0.8948,0.0000,0.0000,0.0731,0.0322
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,3.4805,0.0000,0.9015,0.0000,0.0000,0.0689,0.0296
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,12.4715,0.0000,0.7557,0.0000,0.0000,0.1531,0.0912
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,5.1473,0.0000,0.8704,0.0000,0.0000,0.0880,0.0416
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,4.6643,0.0000,0.8791,0.0000,0.0000,0.0828,0.0382
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,6.5694,0.0000,0.8459,0.0000,0.0000,0.1026,0.0515
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,6.1390,0.0000,0.8532,0.0000,0.0000,0.0983,0.0485
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,15.7785,0.0000,0.7093,0.0000,0.0000,0.1775,0.1133
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,6.2063,0.0000,0.8520,0.0000,0.0000,0.0990,0.0490
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,9.8679,0.0000,0.7939,0.0000,0.0000,0.1323,0.0738
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,3.7856,0.0000,0.8956,0.0000,0.0000,0.0726,0.0319
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,3.6872,0.0000,0.8975,0.0000,0.0000,0.0714,0.0311
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,14.2254,0.0000,0.7309,0.0000,0.0000,0.1663,0.1029
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,3.3371,0.0000,0.9044,0.0000,0.0000,0.0671,0.0286
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,9.2676,0.0000,0.8030,0.0000,0.0000,0.1272,0.0698
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,7.7874,0.0000,0.8261,0.0000,0.0000,0.1141,0.0598
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,10.6548,0.0000,0.7822,0.0000,0.0000,0.1387,0.0791
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,11.9290,0.0000,0.7636,0.0000,0.0000,0.1489,0.0875
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,14.7807,0.0000,0.7231,0.0000,0.0000,0.1703,0.1066
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,19.4977,0.0000,0.6581,0.0000,0.0000,0.2030,0.1389
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,12.6316,0.0000,0.7535,0.0000,0.0000,0.1543,0.0922
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,13.2403,0.0000,0.7448,0.0000,0.0000,0.1589,0.0963
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,4.4358,0.0000,0.8833,0.0000,0.0000,0.0802,0.0366
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,17.2872,0.0000,0.6885,0.0000,0.0000,0.1880,0.1235
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,9.3452,0.0000,0.8019,0.0000,0.0000,0.1278,0.0703
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,11.0495,0.0000,0.7764,0.0000,0.0000,0.1419,0.0817
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,19.2048,0.0000,0.6621,0.0000,0.0000,0.2011,0.1368
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,12.5324,0.0000,0.7549,0.0000,0.0000,0.1536,0.0916
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,2.3885,0.0000,0.9243,0.0000,0.0000,0.0543,0.0214
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,6.1002,0.0000,0.8538,0.0000,0.0000,0.0979,0.0483
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,8.7823,0.0000,0.8105,0.0000,0.0000,0.1230,0.0665
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,5.5748,0.0000,0.8629,0.0000,0.0000,0.0925,0.0446
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,11.0682,0.0000,0.7761,0.0000,0.0000,0.1421,0.0818
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,14.2707,0.0000,0.7303,0.0000,0.0000,0.1666,0.1032
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,16.8496,0.0000,0.6945,0.0000,0.0000,0.1850,0.1205
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,5.1742,0.0000,0.8699,0.0000,0.0000,0.0883,0.0418
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,4.6937,0.0000,0.8785,0.0000,0.0000,0.0831,0.0384
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,12.5834,0.0000,0.7541,0.0000,0.0000,0.1540,0.0919
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,2.2573,0.0000,0.9272,0.0000,0.0000,0.0524,0.0204
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,8.2877,0.0000,0.8182,0.0000,0.0000,0.1186,0.0632
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,9.0822,0.0000,0.8059,0.0000,0.0000,0.1256,0.0685
0.0000,0.3333,0.0000,0.0000,0.3333,0.3334,5.7473,0.0000,0.8599,0.0000,0.0000,0.0943,0.0458
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,3.8778,0.0000,0.0000,0.5936,0.2711,0.1353,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,19.1048,0.0000,0.0000,0.4556,0.3158,0.2286,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,13.3319,0.0000,0.0000,0.4955,0.3053,0.1991,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,5.4104,0.0000,0.0000,0.5706,0.2802,0.1492,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,8.4425,0.0000,0.0000,0.5365,0.2925,0.1710,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,3.2758,0.0000,0.0000,0.6046,0.2665,0.1288,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,1.2266,0.0000,0.0000,0.6621,0.2403,0.0976,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,19.4859,0.0000,0.0000,0.4531,0.3164,0.2305,0.0001
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,1.6720,0.0000,0.0000,0.6450,0.2485,0.1065,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,10.3363,0.0000,0.0000,0.5193,0.2982,0.1825,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,12.8392,0.0000,0.0000,0.4992,0.3043,0.1964,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,6.6306,0.0000,0.0000,0.5556,0.2858,0.1586,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,12.7788,0.0000,0.0000,0.4997,0.3041,0.1961,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,5.9153,0.0000,0.0000,0.5641,0.2827,0.1532,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,14.1257,0.0000,0.0000,0.4897,0.3070,0.2032,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,7.2932,0.0000,0.0000,0.5482,0.2884,0.1633,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,19.7413,0.0000,0.0000,0.4514,0.3167,0.2318,0.0001
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,10.4309,0.0000,0.0000,0.5185,0.2984,0.1831,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,13.8725,0.0000,0.0000,0.4916,0.3065,0.2019,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,2.5788,0.0000,0.0000,0.6196,0.2601,0.1203,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,5.1499,0.0000,0.0000,0.5741,0.2789,0.1470,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,1.3481,0.0000,0.0000,0.6570,0.2428,0.1002,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,3.0753,0.0000,0.0000,0.6086,0.2648,0.1265,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,18.5359,0.0000,0.0000,0.4594,0.3149,0.2257,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,17.8053,0.0000,0.0000,0.4643,0.3137,0.2220,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,19.9085,0.0000,0.0000,0.4503,0.3170,0.2327,0.0001
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,9.1050,0.0000,0.0000,0.5302,0.2946,0.1751,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,18.8023,0.0000,0.0000,0.4576,0.3153,0.2270,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,1.5677,0.0000,0.0000,0.6487,0.2468,0.1046,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,18.6446,0.0000,0.0000,0.4587,0.3151,0.2262,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,9.1663,0.0000,0.0000,0.5297,0.2948,0.1755,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,7.9349,0.0000,0.0000,0.5415,0.2908,0.1677,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,16.0458,0.0000,0.0000,0.4762,0.3107,0.2131,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,1.4544,0.0000,0.0000,0.6528,0.2448,0.1024,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,7.6373,0.0000,0.0000,0.5446,0.2897,0.1657,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,4.8480,0.0000,0.0000,0.5784,0.2772,0.1444,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,5.9025,0.0000,0.0000,0.5643,0.2826,0.1531,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,4.7358,0.0000,0.0000,0.5800,0.2766,0.1434,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,10.1669,0.0000,0.0000,0.5208,0.2977,0.1815,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,8.5231,0.0000,0.0000,0.5357,0.2928,0.1715,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,12.7881,0.0000,0.0000,0.4996,0.3042,0.1962,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,5.1541,0.0000,0.0000,0.5741,0.2789,0.1470,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,15.9482,0.0000,0.0000,0.4769,0.3105,0.2126,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,15.8428,0.0000,0.0000,0.4776,0.3103,0.2121,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,17.2440,0.0000,0.0000,0.4680,0.3128,0.2192,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,8.2938,0.0000,0.0000,0.5380,0.2920,0.1700,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,7.1890,0.0000,0.0000,0.5493,0.2880,0.1626,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,7.8637,0.0000,0.0000,0.5423,0.2905,0.1672,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,17.3047,0.0000,0.0000,0.4676,0.3129,0.2195,0.0000
0.0000,0.0000,0.3333,0.3333,0.3333,0.0001,13.6769,0.0000,0.0000,0.4930,0.3061,0.2009,0.0000
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,17.3748,0.0000,0.0000,0.4922,0.3405,0.0000,0.1673
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,13.9521,0.0000,0.0000,0.5182,0.3362,0.0000,0.1456
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,5.5214,0.0000,0.0000,0.5995,0.3125,0.0000,0.0880
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,14.7672,0.0000,0.0000,0.5119,0.3374,0.0000,0.1508
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,4.8610,0.0000,0.0000,0.6085,0.3090,0.0000,0.0826
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,14.7733,0.0000,0.0000,0.5118,0.3374,0.0000,0.1508
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,10.3786,0.0000,0.0000,0.5481,0.3293,0.0000,0.1227
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,2.5154,0.0000,0.0000,0.6499,0.2901,0.0000,0.0600
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,19.7589,0.0000,0.0000,0.4745,0.3426,0.0000,0.1828
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,14.3998,0.0000,0.0000,0.5147,0.3368,0.0000,0.1484
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,13.4551,0.0000,0.0000,0.5222,0.3354,0.0000,0.1425
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,1.6771,0.0000,0.0000,0.6721,0.2783,0.0000,0.0496
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,8.6726,0.0000,0.0000,0.5641,0.3247,0.0000,0.1112
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,16.7625,0.0000,0.0000,0.4967,0.3399,0.0000,0.1634
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,9.6686,0.0000,0.0000,0.5545,0.3275,0.0000,0.1180
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,10.5933,0.0000,0.0000,0.5462,0.3298,0.0000,0.1241
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,5.7082,0.0000,0.0000,0.5971,0.3134,0.0000,0.0895
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,10.0070,0.0000,0.0000,0.5514,0.3283,0.0000,0.1202
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,6.5369,0.0000,0.0000,0.5870,0.3172,0.0000,0.0959
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,18.9854,0.0000,0.0000,0.4803,0.3420,0.0000,0.1777
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,13.3681,0.0000,0.0000,0.5229,0.3352,0.0000,0.1419
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,8.9416,0.0000,0.0000,0.5615,0.3255,0.0000,0.1131
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,8.5838,0.0000,0.0000,0.5650,0.3244,0.0000,0.1106
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,14.3359,0.0000,0.0000,0.5152,0.3367,0.0000,0.1480
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,18.7586,0.0000,0.0000,0.4819,0.3418,0.0000,0.1763
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,7.0400,0.0000,0.0000,0.5812,0.3192,0.0000,0.0996
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,13.8327,0.0000,0.0000,0.5192,0.3360,0.0000,0.1448
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,7.9819,0.0000,0.0000,0.5711,0.3225,0.0000,0.1064
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,5.5571,0.0000,0.0000,0.5990,0.3127,0.0000,0.0883
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,1.6649,0.0000,0.0000,0.6725,0.2781,0.0000,0.0494
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,12.0968,0.0000,0.0000,0.5332,0.3329,0.0000,0.1338
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,12.5633,0.0000,0.0000,0.5294,0.3338,0.0000,0.1368
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,3.6211,0.0000,0.0000,0.6280,0.3006,0.0000,0.0714
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,4.5210,0.0000,0.0000,0.6134,0.3069,0.0000,0.0796
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,4.9356,0.0000,0.0000,0.6074,0.3094,0.0000,0.0832
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,9.0026,0.0000,0.0000,0.5609,0.3257,0.0000,0.1135
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,17.7990,0.0000,0.0000,0.4890,0.3409,0.0000,0.1700
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,11.9621,0.0000,0.0000,0.5344,0.3327,0.0000,0.1330
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,3.3409,0.0000,0.0000,0.6330,0.2983,0.0000,0.0687
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,16.3429,0.0000,0.0000,0.4999,0.3394,0.0000,0.1607
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,13.0629,0.0000,0.0000,0.5253,0.3347,0.0000,0.1400
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,15.5988,0.0000,0.0000,0.5055,0.3385,0.0000,0.1560
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,6.6150,0.0000,0.0000,0.5860,0.3175,0.0000,0.0965
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,4.3850,0.0000,0.0000,0.6155,0.3060,0.0000,0.0785
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,8.3683,0.0000,0.0000,0.5671,0.3238,0.0000,0.1091
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,15.4724,0.0000,0.0000,0.5065,0.3383,0.0000,0.1552
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,6.8601,0.0000,0.0000,0.5832,0.3185,0.0000,0.0983
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,17.3425,0.0000,0.0000,0.4924,0.3405,0.0000,0.1671
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,4.5218,0.0000,0.0000,0.6134,0.3069,0.0000,0.0797
0.0000,0.0000,0.3333,0.3333,0.0000,0.3334,5.1505,0.0000,0.0000,0.6044,0.3106,0.0000,0.0850
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,16.3318,0.0000,0.0000,0.5481,0.0000,0.2662,0.1857
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,7.1099,0.0000,0.0000,0.6646,0.0000,0.2142,0.1212
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,2.2134,0.0000,0.0000,0.7728,0.0000,0.1572,0.0700
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,3.3587,0.0000,0.0000,0.7391,0.0000,0.1759,0.0850
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,14.8547,0.0000,0.0000,0.5643,0.0000,0.2596,0.1761
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,15.7232,0.0000,0.0000,0.5547,0.0000,0.2635,0.1818
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,16.3183,0.0000,0.0000,0.5482,0.0000,0.2662,0.1856
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,3.9946,0.0000,0.0000,0.7236,0.0000,0.1842,0.0922
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,3.8268,0.0000,0.0000,0.7276,0.0000,0.1821,0.0904
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,11.5162,0.0000,0.0000,0.6033,0.0000,0.2428,0.1539
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,2.0362,0.0000,0.0000,0.7790,0.0000,0.1536,0.0674
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,16.5891,0.0000,0.0000,0.5453,0.0000,0.2673,0.1874
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,12.8255,0.0000,0.0000,0.5875,0.0000,0.2497,0.1628
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,10.7310,0.0000,0.0000,0.6132,0.0000,0.2384,0.1484
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,13.8625,0.0000,0.0000,0.5755,0.0000,0.2549,0.1696
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,8.8728,0.0000,0.0000,0.6381,0.0000,0.2269,0.1350
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,1.6844,0.0000,0.0000,0.7925,0.0000,0.1458,0.0617
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,17.7737,0.0000,0.0000,0.5326,0.0000,0.2724,0.1950
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,16.2066,0.0000,0.0000,0.5494,0.0000,0.2657,0.1849
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,1.3201,0.0000,0.0000,0.8086,0.0000,0.1363,0.0551
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,11.7244,0.0000,0.0000,0.6008,0.0000,0.2439,0.1553
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,13.3863,0.0000,0.0000,0.5810,0.0000,0.2525,0.1665
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,17.5807,0.0000,0.0000,0.5346,0.0000,0.2716,0.1938
0.0000,0.0000,0.3333,0.0000,0.3333,0.3334,7.4295,0.0000,0.0000,0.6596,0.0000,0.2167,0.1238
