C3,C4,C5,C6,C7,C8,Pressure,Vapor_Fraction,Temperature
0,0,0.5,0,0.5,0,16.6306,0.4334,465.1759354
0,0,0.5,0,0.5,0,14.6813,0.756,462.8224588
0,0,0.5,0,0.5,0,18.3187,0.3648,470.2827289
0,0,0.5,0,0.5,0,1.8564,0.8104,369.7260805
0,0,0.5,0,0.5,0,1.0513,0.7901,350.2661992
0,0,0.5,0,0,0.5,5.9685,0.6908,436.8821964
0,0,0.5,0,0,0.5,19.9643,0.6555,502.056209
0,0,0.5,0,0,0.5,15.579,0.2103,472.5551838
0,0,0.5,0,0,0.5,9.5401,0.5066,453.4740247
0,0,0.5,0,0,0.5,11.6813,0.2021,453.3050699
0,0,0.5,0,0,0.5,1.277,0.52,365.8502191
0,0,0.5,0,0,0.5,12.8627,0.2894,462.6911875
0,0,0.5,0,0,0.5,8.7278,0.1403,433.1070702
0,0,0.5,0,0,0.5,16.9751,0.5748,489.7654096
0,0,0.5,0,0,0.5,16.1179,0.4998,484.2610075
0,0,0.5,0,0,0.5,13.8669,0.9985,489.2545479
0,0,0.5,0,0,0.5,5.236,0.5407,424.1926287
0,0,0.5,0,0,0.5,17.1724,0.0289,473.766105
0,0,0.5,0,0,0.5,12.9613,0.7479,478.9818727
0,0,0.5,0,0,0.5,8.536,0.7449,456.5022077
0,0,0.5,0,0,0.5,6.0358,0.8736,443.7216166
0,0,0.5,0,0,0.5,17.4356,0.3809,485.6918553
0,0,0.5,0,0,0.5,13.7629,0.7947,483.6915161
0,0,0.5,0,0,0.5,16.4383,0.3998,482.3737042
0,0,0.5,0,0,0.5,12.5558,0.0784,453.5117593
0,0,0.5,0,0,0.5,10.1202,0.392,452.1406009
0,0,0.5,0,0,0.5,1.8154,0.4973,377.1163575
0,0,0.5,0,0,0.5,3.832,0.3448,399.4919738
0,0,0.5,0,0,0.5,19.4621,0.256,489.6513514
0,0,0.5,0,0,0.5,18.9542,0.9448,505.4866104
0,0,0.5,0,0,0.5,12.7313,0.8356,480.4977664
0,0,0.5,0,0,0.5,6.1077,0.2287,416.8775155
0,0,0.5,0,0,0.5,15.6714,0.3517,477.6679826
0,0,0.5,0,0,0.5,9.7078,0.1791,440.9822283
0,0,0.5,0,0,0.5,11.0519,0.8361,472.8545739
0,0,0.5,0,0,0.5,12.4242,0.2921,460.5981189
0,0,0.5,0,0,0.5,13.0752,0.357,466.2237305
0,0,0.5,0,0,0.5,16.9197,0.9638,499.4735318
0,0,0.5,0,0,0.5,16.09,0.9394,496.1091499
0,0,0.5,0,0,0.5,19.4832,0.469,495.6834268
0,0,0.5,0,0,0.5,8.0933,0.1851,430.5185593
0,0,0.5,0,0,0.5,12.4264,0.6831,474.6188367
0,0,0.5,0,0,0.5,13.6204,0.4045,470.4994075
0,0,0.5,0,0,0.5,8.7191,0.2992,439.6287343
0,0,0.5,0,0,0.5,11.174,0.3841,457.6520687
0,0,0.5,0,0,0.5,16.0934,0.7955,492.6277297
0,0,0.5,0,0,0.5,3.9698,0.9541,427.3322916
0,0,0.5,0,0,0.5,4.8101,0.4549,415.9455644
0,0,0.5,0,0,0.5,15.982,0.3789,479.8529511
0,0,0.5,0,0,0.5,13.4956,0.0604,457.7312397
0,0,0.5,0,0,0.5,13.4149,0.8147,482.8129036
0,0,0.5,0,0,0.5,3.707,0.7839,419.0891775
0,0,0.5,0,0,0.5,7.7024,0.2325,429.7084119
0,0,0.5,0,0,0.5,1.5901,0.7,383.1113617
0,0,0.5,0,0,0.5,5.6761,0.3169,417.1993415
0,0,0,0.5,0.5,0,10.6018,0.0719,458.9700735
0,0,0,0.5,0.5,0,15.9474,0.3831,484.8317479
0,0,0,0.5,0.5,0,11.5866,0.8161,466.9163272
0,0,0,0.5,0.5,0,18.95,0.3098,495.8267633
0,0,0,0.5,0.5,0,7.1754,0.8325,440.7870661
0,0,0,0.5,0.5,0,16.2137,0.9419,487.5401155
0,0,0,0.5,0.5,0,12.6108,0.8713,472.0575166
0,0,0,0.5,0.5,0,13.563,0.1745,474.035285
0,0,0,0.5,0.5,0,2.4044,0.2309,387.8912779
0,0,0,0.5,0.5,0,9.5889,0.6475,455.5545454
0,0,0,0.5,0.5,0,4.8265,0.093,417.712365
0,0,0,0.5,0.5,0,2.8018,0.9602,397.9741359
0,0,0,0.5,0.5,0,11.9984,0.3258,467.1849159
0,0,0,0.5,0.5,0,19.7607,0.3376,498.6963101
0,0,0,0.5,0.5,0,9.2809,0.4863,453.1013397
0,0,0,0.5,0.5,0,1.3059,0.8186,368.3388067
0,0,0,0.5,0.5,0,9.5122,0.7843,455.6406155
0,0,0,0.5,0.5,0,10.2052,0.1149,456.9456777
0,0,0,0.5,0.5,0,17.4466,0.9048,492.0573554
0,0,0,0.5,0.5,0,17.5605,0.3293,490.8686673
0,0,0,0.5,0.5,0,7.5785,0.4776,442.1233401
0,0,0,0.5,0.5,0,11.2686,0.1635,462.8775832
0,0,0,0.5,0.5,0,7.6402,0.812,443.9632943
0,0,0,0.5,0.5,0,1.581,0.941,375.7643948
0,0,0,0.5,0.5,0,6.746,0.0693,434.2198761
0,0,0,0.5,0.5,0,2.8016,0.0667,393.2677376
0,0,0,0.5,0.5,0,16.1128,0.3662,485.435821
0,0,0,0.5,0.5,0,10.9378,0.2698,461.5488697
0,0,0,0.5,0.5,0,5.6435,0.843,428.804962
0,0,0,0.5,0.5,0,10.0293,0.6907,458.2284565
0,0,0,0.5,0.5,0,16.2368,0.5098,486.3592637
0,0,0,0.5,0.5,0,15.6062,0.5857,484.0921347
0,0,0,0.5,0.5,0,7.4489,0.0408,439.2821312
0,0,0,0.5,0.5,0,17.4129,0.1596,489.8288173
0,0,0,0.5,0.5,0,1.5882,0.0733,370.9996828
0,0,0,0.5,0.5,0,4.6583,0.2692,416.9111327
0,0,0,0.5,0.5,0,18.8298,0.2629,495.2788671
0,0,0,0.5,0.5,0,3.8794,0.2657,408.4705087
0,0,0,0.5,0.5,0,1.4611,0.2836,369.2096114
0,0,0,0.5,0.5,0,19.7008,0.6463,499.2649281
0,0,0,0.5,0.5,0,10.4716,0.4039,459.5615887
0,0,0,0.5,0.5,0,19.7101,0.0274,497.7342559
0,0,0,0.5,0.5,0,4.4118,0.2017,414.0282351
0,0,0,0.5,0.5,0,1.8016,0.3593,377.3771589
0,0,0,0.5,0.5,0,12.6418,0.3317,470.3210078
0,0,0,0.5,0.5,0,11.9387,0.9513,469.1210665
0,0,0,0.5,0.5,0,11.7081,0.5423,466.5383475
0,0,0,0.5,0.5,0,10.6452,0.9902,462.685813
0,0,0,0.5,0.5,0,14.1107,0.0097,475.9181364
0,0,0,0.5,0.5,0,1.8881,0.2155,378.3172533
0,0,0,0.5,0,0.5,11.3754,0.9877,487.6646003
0,0,0,0.5,0,0.5,12.139,0.0667,479.6253589
0,0,0,0.5,0,0.5,6.8019,0.1933,447.4811895
0,0,0,0.5,0,0.5,1.7176,0.328,386.8378636
0,0,0,0.5,0,0.5,13.4235,0.6283,493.1542895
0,0,0,0.5,0,0.5,2.5829,0.6238,409.5293893
0,0,0,0.5,0,0.5,12.8539,0.7006,491.4018935
0,0,0,0.5,0,0.5,10.8726,0.3492,476.6761077
0,0,0,0.5,0,0.5,7.5381,0.1232,452.016247
0,0,0,0.5,0,0.5,5.5921,0.5795,443.9093187
0,0,0,0.5,0,0.5,11.3122,0.7299,484.2097372
0,0,0,0.5,0,0.5,13.2158,0.3119,488.2154657
0,0,0,0.5,0,0.5,19.6663,0.3639,515.2350548
0,0,0,0.5,0,0.5,13.842,0.6118,494.8445413
0,0,0,0.5,0,0.5,10.6284,0.2362,473.700649
0,0,0,0.5,0,0.5,4.8388,0.0315,427.0079228
0,0,0,0.5,0,0.5,14.3857,0.7121,498.390856
0,0,0,0.5,0,0.5,1.4298,0.8518,390.9384927
0,0,0,0.5,0,0.5,9.4661,0.9438,476.8617867
0,0,0,0.5,0,0.5,7.1718,0.3339,452.6792119
0,0,0,0.5,0,0.5,5.1273,0.441,437.1437623
0,0,0,0.5,0,0.5,6.0641,0.0838,439.5295294
0,0,0,0.5,0,0.5,17.7236,0.7639,512.0444421
0,0,0,0.5,0,0.5,18.0637,0.4486,510.2150442
0,0,0,0.5,0,0.5,12.6043,0.5939,488.8920153
0,0,0,0.5,0,0.5,8.2108,0.2709,459.1476251
0,0,0,0.5,0,0.5,17.4743,0.6068,509.5947996
0,0,0,0.5,0,0.5,2.3413,0.4069,400.9715488
0,0,0,0.5,0,0.5,3.722,0.0409,414.377006
0,0,0,0.5,0,0.5,12.6371,0.9529,493.3413328
0,0,0,0.5,0,0.5,17.5055,0.6223,509.8658203
0,0,0,0.5,0,0.5,13.054,0.6572,491.8051587
0,0,0,0.5,0,0.5,12.2671,0.1195,480.9844497
0,0,0,0.5,0,0.5,18.7749,0.7725,515.8312057
0,0,0,0.5,0,0.5,10.1985,0.2166,470.9343782
0,0,0,0.5,0,0.5,5.0022,0.6157,439.0513775
0,0,0,0.5,0,0.5,2.6939,0.538,409.5739571
0,0,0,0.5,0,0.5,7.3085,0.0938,449.8315581
0,0,0,0.5,0,0.5,12.4339,0.8509,491.2255967
0,0,0,0.5,0,0.5,4.3311,0.0157,421.2445625
0,0,0,0.5,0,0.5,12.1828,0.367,483.847657
0,0,0,0.5,0,0.5,18.0884,0.7407,513.1342351
0,0,0,0.5,0,0.5,3.8268,0.0683,416.1593302
0,0,0,0.5,0,0.5,7.5703,0.5656,459.3727776
0,0,0,0.5,0,0.5,15.843,0.7308,504.5986714
0,0,0,0.5,0,0.5,5.1895,0.2885,434.9829261
0,0,0,0.5,0,0.5,2.0095,0.6883,400.6815751
0,0,0,0.5,0,0.5,13.8982,0.9745,499.1838747
0,0,0,0.5,0,0.5,2.5004,0.6978,409.6145416
0,0,0,0.5,0,0.5,3.6414,0.8493,428.2705993
0,0,0,0,0.5,0.5,14.6015,0.6747,514.7089812
0,0,0,0,0.5,0.5,2.2996,0.1716,415.564129
0,0,0,0,0.5,0.5,10.9546,0.2372,495.4182164
0,0,0,0,0.5,0.5,7.1237,0.5117,471.4238799
0,0,0,0,0.5,0.5,12.9054,0.1068,505.2861775
0,0,0,0,0.5,0.5,7.3744,0.0645,471.7533947
0,0,0,0,0.5,0.5,18.6919,0.3617,530.5712647
0,0,0,0,0.5,0.5,12.8665,0.6464,506.5629576
0,0,0,0,0.5,0.5,8.0835,0.4674,478.2965445
0,0,0,0,0.5,0.5,8.1749,0.4706,478.9431948
0,0,0,0,0.5,0.5,16.9693,0.1096,523.3882674
0,0,0,0,0.5,0.5,15.8554,0.8236,520.4365848
0,0,0,0,0.5,0.5,7.9983,0.2427,476.9298907
0,0,0,0,0.5,0.5,4.5128,0.8684,449.1677587
0,0,0,0,0.5,0.5,15.7892,0.6327,519.7228907
0,0,0,0,0.5,0.5,4.8525,0.059,449.5591969
0,0,0,0,0.5,0.5,14.8625,0.9614,516.5485968
0,0,0,0,0.5,0.5,14.1664,0.9483,513.4408655
0,0,0,0,0.5,0.5,10.1419,0.3002,490.9457334
0,0,0,0,0.5,0.5,16.4923,0.8744,523.1476749
0,0,0,0,0.5,0.5,17.0492,0.4703,524.4905913
0,0,0,0,0.5,0.5,11.724,0.4919,500.3369767
0,0,0,0,0.5,0.5,2.3477,0.9193,419.8119353
0,0,0,0,0.5,0.5,9.1606,0.3524,485.0947981
0,0,0,0,0.5,0.5,9.8878,0.6188,490.4290354
0,0,0,0,0.5,0.5,2.027,0.4265,411.4980917
0,0,0,0,0.5,0.5,16.8866,0.6373,524.2062284
0,0,0,0,0.5,0.5,15.6329,0.4962,518.7468827
0,0,0,0,0.5,0.5,4.0101,0.7166,442.8788768
0,0,0,0,0.5,0.5,3.2843,0.6552,433.3390031
0,0,0,0,0.5,0.5,4.0679,0.0002,440.6232626
0,0,0,0,0.5,0.5,7.395,0.4308,473.1943211
0,0,0,0,0.5,0.5,2.5609,0.7584,422.8013619
0,0,0,0,0.5,0.5,6.9453,0.6192,470.42397
0,0,0,0,0.5,0.5,4.3481,0.6487,446.4927089
0,0,0,0,0.5,0.5,18.9447,0.6483,532.0465291
0,0,0,0,0.5,0.5,8.3223,0.2363,479.1669074
0,0,0,0,0.5,0.5,9.1285,0.7924,486.3093097
0,0,0,0,0.5,0.5,1.2195,0.9909,394.5706568
0,0,0,0,0.5,0.5,4.3001,0.6064,445.7838183
0,0,0,0,0.5,0.5,15.2132,0.4973,516.9543747
0,0,0,0,0.5,0.5,10.2316,0.2738,491.39207
0,0,0,0,0.5,0.5,14.7618,0.2468,514.3618842
0,0,0,0,0.5,0.5,14.711,0.8809,515.6951029
0,0,0,0,0.5,0.5,14.449,0.1532,512.7213351
0,0,0,0,0.5,0.5,18.54,0.3759,530.0330476
0,0,0,0,0.5,0.5,12.2194,0.9706,504.2299534
0,0,0,0,0.5,0.5,11.5945,0.3973,499.3778972
0,0,0,0,0.5,0.5,2.2096,0.9296,417.3313382
0,0,0,0,0.5,0.5,3.2665,0.7381,433.4432481
0.3333,0.3333,0.3333,0,0,1E-04,19.806,0.3584,380.5318228
0.3333,0.3333,0.3333,0,0,1E-04,10.2986,0.7338,357.1319126
0.3333,0.3333,0.3333,0,0,1E-04,2.6389,0.557,300.1975378
0.3333,0.3333,0.3333,0,0,1E-04,3.8121,0.3685,306.4063994
0.3333,0.3333,0.3333,0,0,1E-04,4.9021,0.4771,319.3218422
0.3333,0.3333,0.3333,0,0,1E-04,14.1405,0.4399,364.5967384
0.3333,0.3333,0.3333,0,0,1E-04,3.136,0.1185,291.0529973
0.3333,0.3333,0.3333,0,0,1E-04,11.5011,0.8702,365.2983113
0.3333,0.3333,0.3333,0,0,1E-04,9.213,0.0318,332.679325
0.3333,0.3333,0.3333,0,0,1E-04,4.0008,0.951,325.769305
0.3333,0.3333,0.3333,0,0,1E-04,1.9845,0.6807,295.4227624
0.3333,0.3333,0.3333,0,0,1E-04,6.5613,0.0604,318.1366759
0.3333,0.3333,0.3333,0,0,1E-04,3.7824,0.6979,316.8099715
0.3333,0.3333,0.3333,0,0,1E-04,16.8177,0.1525,366.7163978
0.3333,0.3333,0.3333,0,0,1E-04,5.341,0.3363,318.1211286
0.3333,0.3333,0.3333,0,0,1E-04,6.379,0.2256,321.872978
0.3333,0.3333,0.3333,0,0,1E-04,16.2353,0.1804,365.4378239
0.3333,0.3333,0.3333,0,0,1E-04,10.7276,0.2331,345.5119886
0.3333,0.3333,0.3333,0,0,1E-04,13.187,0.2945,357.3619936
0.3333,0.3333,0.3333,0,0,1E-04,2.7502,0.7391,307.4015481
0.3333,0.3333,0.3333,0,0,1E-04,17.294,0.8608,384.1057302
0.3333,0.3333,0.3333,0,0,1E-04,2.7881,0.2371,290.8976322
0.3333,0.3333,0.3333,0,0,1E-04,8.7006,0.8106,351.8084846
0.3333,0.3333,0.3333,0,0,1E-04,19.5819,0.9051,391.0776565
0.3333,0.3333,0.3333,0,0,1E-04,13.3288,0.2908,357.8075396
0.3333,0.3333,0.3333,0,0,1E-04,8.51,0.1201,331.4165243
0.3333,0.3333,0.3333,0,0,1E-04,17.0219,0.205,368.6261613
0.3333,0.3333,0.3333,0,0,1E-04,15.8429,0.1273,362.816505
0.3333,0.3333,0.3333,0,0,1E-04,3.498,0.1315,295.3875134
0.3333,0.3333,0.3333,0,0,1E-04,19.0909,0.4756,381.051925
0.3333,0.3333,0.3333,0,0,1E-04,18.9252,0.8899,389.1016063
0.3333,0.3333,0.3333,0,0,1E-04,12.6391,0.6381,364.0768004
0.3333,0.3333,0.3333,0,0,1E-04,7.4745,0.6919,342.3890028
0.3333,0.3333,0.3333,0,0,1E-04,5.2754,0.8832,333.9373153
0.3333,0.3333,0.3333,0,0,1E-04,17.7427,0.0731,367.8895308
0.3333,0.3333,0.3333,0,0,1E-04,18.8548,0.9585,390.2210644
0.3333,0.3333,0.3333,0,0,1E-04,6.1622,0.2193,320.2305938
0.3333,0.3333,0.3333,0,0,1E-04,5.0373,0.0717,307.4823806
0.3333,0.3333,0.3333,0,0,1E-04,17.6934,0.3894,375.0346508
0.3333,0.3333,0.3333,0,0,1E-04,12.0803,0.4324,356.6591104
0.3333,0.3333,0.3333,0,0,1E-04,19.17,0.7005,386.0024352
0.3333,0.3333,0.3333,0,0,1E-04,18.6529,0.4582,379.4217374
0.3333,0.3333,0.3333,0,0,1E-04,18.47,0.5481,380.8620738
0.3333,0.3333,0.3333,0,0,1E-04,2.1911,0.8967,304.8620379
0.3333,0.3333,0.3333,0,0,1E-04,13.5735,0.4783,363.5246151
0.3333,0.3333,0.3333,0,0,1E-04,16.2425,0.7285,378.2562849
0.3333,0.3333,0.3333,0,0,1E-04,19.031,0.535,382.1629164
0.3333,0.3333,0.3333,0,0,1E-04,14.0975,0.6746,370.1479294
0.3333,0.3333,0.3333,0,0,1E-04,17.538,0.3251,373.0762589
0.3333,0.3333,0.3333,0,0,1E-04,8.9749,0.8797,354.8068556
0.3333,0.3333,0,0.3333,0,1E-04,14.6394,0.0386,363.5832362
0.3333,0.3333,0,0.3333,0,1E-04,12.4045,0.4379,373.0135266
0.3333,0.3333,0,0.3333,0,1E-04,14.302,0.6308,390.3952743
0.3333,0.3333,0,0.3333,0,1E-04,13.8296,0.8275,398.2502905
0.3333,0.3333,0,0.3333,0,1E-04,12.2668,0.3408,367.3552283
0.3333,0.3333,0,0.3333,0,1E-04,11.0638,0.6233,377.4896427
0.3333,0.3333,0,0.3333,0,1E-04,13.2986,0.7941,394.8885225
0.3333,0.3333,0,0.3333,0,1E-04,2.7314,0.7993,332.9214534
0.3333,0.3333,0,0.3333,0,1E-04,17.3369,0.6994,403.4178079
0.3333,0.3333,0,0.3333,0,1E-04,5.3807,0.7704,355.2589112
0.3333,0.3333,0,0.3333,0,1E-04,3.5496,0.1261,300.374895
0.3333,0.3333,0,0.3333,0,1E-04,16.3408,0.8527,407.2109866
0.3333,0.3333,0,0.3333,0,1E-04,12.6732,0.6155,383.6086501
0.3333,0.3333,0,0.3333,0,1E-04,12.9334,0.5738,382.4026758
0.3333,0.3333,0,0.3333,0,1E-04,19.5699,0.6508,407.5775854
0.3333,0.3333,0,0.3333,0,1E-04,14.7681,0.2226,371.8815938
0.3333,0.3333,0,0.3333,0,1E-04,17.6556,0.6374,401.5265528
0.3333,0.3333,0,0.3333,0,1E-04,10.7576,0.8252,386.736979
0.3333,0.3333,0,0.3333,0,1E-04,8.6737,0.9767,384.3492185
0.3333,0.3333,0,0.3333,0,1E-04,2.6876,0.9975,342.0491639
0.3333,0.3333,0,0.3333,0,1E-04,16.0109,0.9469,410.0518143
0.3333,0.3333,0,0.3333,0,1E-04,18.6904,0.3083,389.6051244
0.3333,0.3333,0,0.3333,0,1E-04,7.9829,0.7349,369.1323415
0.3333,0.3333,0,0.3333,0,1E-04,1.7384,0.1399,276.036612
0.3333,0.3333,0,0.3333,0,1E-04,19.9507,0.6992,410.6719548
0.3333,0.3333,0,0.3333,0,1E-04,1.3145,0.6206,298.0857356
0.3333,0.3333,0,0.3333,0,1E-04,17.4853,0.6973,403.7579144
0.3333,0.3333,0,0.3333,0,1E-04,16.1794,0.4593,388.3093277
0.3333,0.3333,0,0.3333,0,1E-04,12.4261,0.7187,388.0268218
0.3333,0.3333,0,0.3333,0,1E-04,4.6463,0.8322,353.1860097
0.3333,0.3333,0,0.3333,0,1E-04,11.1666,0.0783,350.0661574
0.3333,0.3333,0,0.3333,0,1E-04,12.1972,0.6078,381.3274624
0.3333,0.3333,0,0.3333,0,1E-04,18.3684,0.9736,417.4524185
0.3333,0.3333,0,0.3333,0,1E-04,17.6295,0.8295,409.900995
0.3333,0.3333,0,0.3333,0,1E-04,18.6895,0.8671,414.2549672
0.3333,0.3333,0,0.3333,0,1E-04,17.2379,0.973,414.4667952
0.3333,0.3333,0,0.3333,0,1E-04,3.0838,0.1253,295.0530926
0.3333,0.3333,0,0.3333,0,1E-04,8.142,0.3953,349.8956727
0.3333,0.3333,0,0.3333,0,1E-04,14.0975,0.8314,399.3199328
0.3333,0.3333,0,0.3333,0,1E-04,7.537,0.4532,349.73552
0.3333,0.3333,0,0.3333,0,1E-04,5.0133,0.9996,363.8034041
0.3333,0.3333,0,0.3333,0,1E-04,8.8554,0.0941,338.8054834
0.3333,0.3333,0,0.3333,0,1E-04,6.4866,0.029,321.3673026
0.3333,0.3333,0,0.3333,0,1E-04,1.5947,0.7472,313.0186192
0.3333,0.3333,0,0.3333,0,1E-04,6.1239,0.754,359.3587215
0.3333,0.3333,0,0.3333,0,1E-04,12.1958,0.6135,381.6279594
0.3333,0.3333,0,0.3333,0,1E-04,19.344,0.9321,418.3813812
0.3333,0.3333,0,0.3333,0,1E-04,12.8169,0.369,371.1288257
0.3333,0.3333,0,0.3333,0,1E-04,18.3529,0.8027,410.7632722
0.3333,0.3333,0,0.3333,0,1E-04,15.6216,0.6154,394.1147338
0.3333,0.3333,0,0,0.3333,1E-04,15.2479,0.1817,375.5299627
0.3333,0.3333,0,0,0.3333,1E-04,18.5763,0.2505,392.3740216
0.3333,0.3333,0,0,0.3333,1E-04,15.2593,0.9869,435.8201702
0.3333,0.3333,0,0,0.3333,1E-04,6.173,0.2614,332.0030425
0.3333,0.3333,0,0,0.3333,1E-04,10.3025,0.2949,360.0507793
0.3333,0.3333,0,0,0.3333,1E-04,16.5879,0.3994,395.5032933
0.3333,0.3333,0,0,0.3333,1E-04,9.1358,0.2454,350.2914562
0.3333,0.3333,0,0,0.3333,1E-04,15.3476,0.2914,382.8641093
0.3333,0.3333,0,0,0.3333,1E-04,6.0092,0.1498,324.1904693
0.3333,0.3333,0,0,0.3333,1E-04,9.8402,0.3055,358.3316125
0.3333,0.3333,0,0,0.3333,1E-04,12.6784,0.9305,424.3037096
0.3333,0.3333,0,0,0.3333,1E-04,8.8058,0.2918,351.5072184
0.3333,0.3333,0,0,0.3333,1E-04,3.9285,0.6004,344.7433249
0.3333,0.3333,0,0,0.3333,1E-04,3.4562,0.4889,326.128901
0.3333,0.3333,0,0,0.3333,1E-04,6.3345,0.5066,354.1108543
0.3333,0.3333,0,0,0.3333,1E-04,10.5399,0.517,380.0869468
0.3333,0.3333,0,0,0.3333,1E-04,7.6625,0.5025,362.6636179
0.3333,0.3333,0,0,0.3333,1E-04,10.053,0.6853,394.4682246
0.3333,0.3333,0,0,0.3333,1E-04,3.6522,0.5668,337.5897958
0.3333,0.3333,0,0,0.3333,1E-04,6.4509,0.3911,343.8183825
0.3333,0.3333,0,0,0.3333,1E-04,18.2531,0.4377,404.3481183
0.3333,0.3333,0,0,0.3333,1E-04,6.263,0.2261,330.4408221
0.3333,0.3333,0,0,0.3333,1E-04,15.6421,0.554,404.7598705
0.3333,0.3333,0,0,0.3333,1E-04,17.2295,0.3802,396.4052613
0.3333,0.3333,0,0,0.3333,1E-04,5.7833,0.0192,316.3110059
0.3333,0.3333,0,0,0.3333,1E-04,2.0529,0.2939,290.0638395
0.3333,0.3333,0,0,0.3333,1E-04,2.8966,0.3547,306.8086775
0.3333,0.3333,0,0,0.3333,1E-04,13.5776,0.6422,405.0211802
0.3333,0.3333,0,0,0.3333,1E-04,19.8753,0.6531,426.0481215
0.3333,0.3333,0,0,0.3333,1E-04,7.0287,0.3983,348.5444135
0.3333,0.3333,0,0,0.3333,1E-04,18.8065,0.2767,394.8577297
0.3333,0.3333,0,0,0.3333,1E-04,1.7087,0.5576,308.6538802
0.3333,0.3333,0,0,0.3333,1E-04,18.3184,0.4555,405.9399695
0.3333,0.3333,0,0,0.3333,1E-04,17.034,0.396,396.8806041
0.3333,0.3333,0,0,0.3333,1E-04,7.7979,0.657,380.0837644
0.3333,0.3333,0,0,0.3333,1E-04,16.214,0.4083,394.7978778
0.3333,0.3333,0,0,0.3333,1E-04,9.9133,0.5787,383.1321898
0.3333,0.3333,0,0,0.3333,1E-04,10.3516,0.3682,365.8313753
0.3333,0.3333,0,0,0.3333,1E-04,5.1902,0.2747,325.0171587
0.3333,0.3333,0,0,0.3333,1E-04,3.8511,0.5232,334.4007353
0.3333,0.3333,0,0,0.3333,1E-04,5.0668,0.9671,389.2686436
0.3333,0.3333,0,0,0.3333,1E-04,11.705,0.4247,377.2530185
0.3333,0.3333,0,0,0.3333,1E-04,5.6197,0.1745,322.4930627
0.3333,0.3333,0,0,0.3333,1E-04,12.6709,0.2444,368.2616373
0.3333,0.3333,0,0,0.3333,1E-04,9.534,0.5147,374.7169074
0.3333,0.3333,0,0,0.3333,1E-04,11.6769,0.0345,352.0666072
0.3333,0.3333,0,0,0.3333,1E-04,13.5682,0.4745,389.8302377
0.3333,0.3333,0,0,0.3333,1E-04,2.8179,0.1347,292.460653
0.3333,0.3333,0,0,0.3333,1E-04,11.6108,0.0535,352.639672
0.3333,0.3333,0,0,0.3333,1E-04,3.7571,0.9363,376.4800083
0.3333,0.3333,0,0,0,0.3334,1.8722,0.6118,330.711917
0.3333,0.3333,0,0,0,0.3334,15.8075,0.0284,371.4525303
0.3333,0.3333,0,0,0,0.3334,5.5561,0.2296,326.7284327
0.3333,0.3333,0,0,0,0.3334,17.0446,0.1019,380.6217175
0.3333,0.3333,0,0,0,0.3334,12.334,0.4758,393.9974255
0.3333,0.3333,0,0,0,0.3334,11.9468,0.4149,384.4461792
0.3333,0.3333,0,0,0,0.3334,2.3261,0.1139,285.3311709
0.3333,0.3333,0,0,0,0.3334,16.6717,0.4453,409.0171833
0.3333,0.3333,0,0,0,0.3334,10.3758,0.5176,389.8578573
0.3333,0.3333,0,0,0,0.3334,5.0084,0.6217,371.5638877
0.3333,0.3333,0,0,0,0.3334,1.4132,0.7479,350.3453544
0.3333,0.3333,0,0,0,0.3334,12.3623,0.9624,451.7055831
0.3333,0.3333,0,0,0,0.3334,2.4798,0.8927,384.2823808
0.3333,0.3333,0,0,0,0.3334,8.8822,0.5941,393.5151047
0.3333,0.3333,0,0,0,0.3334,2.8028,0.79,377.7079062
0.3333,0.3333,0,0,0,0.3334,14.5425,0.3939,394.2676568
0.3333,0.3333,0,0,0,0.3334,10.8988,0.2033,359.5118084
0.3333,0.3333,0,0,0,0.3334,4.7602,0.4538,340.6190486
0.3333,0.3333,0,0,0,0.3334,17.8397,0.6777,441.524954
0.3333,0.3333,0,0,0,0.3334,18.7152,0.5897,433.8476761
0.3333,0.3333,0,0,0,0.3334,3.0551,0.3843,313.4823425
0.3333,0.3333,0,0,0,0.3334,11.8618,0.0839,356.8997051
0.3333,0.3333,0,0,0,0.3334,2.5423,0.6986,360.3322349
0.3333,0.3333,0,0,0,0.3334,10.5039,0.3112,366.0278058
0.3333,0.3333,0,0,0,0.3334,4.5398,0.2654,320.1792569
0.3333,0.3333,0,0,0,0.3334,6.3532,0.2993,338.2999557
0.3333,0.3333,0,0,0,0.3334,13.3173,0.8786,448.1988931
0.3333,0.3333,0,0,0,0.3334,18.5335,0.2773,399.2203864
0.3333,0.3333,0,0,0,0.3334,13.9526,0.1185,368.6826709
0.3333,0.3333,0,0,0,0.3334,6.5544,0.3327,342.7392627
0.3333,0.3333,0,0,0,0.3334,13.6944,0.3478,385.5740053
0.3333,0.3333,0,0,0,0.3334,3.4247,0.9702,401.2669218
0.3333,0.3333,0,0,0,0.3334,1.6466,0.8999,371.8007343
0.3333,0.3333,0,0,0,0.3334,10.1409,0.2324,357.5293021
0.3333,0.3333,0,0,0,0.3334,19.0914,0.1806,393.7218629
0.3333,0.3333,0,0,0,0.3334,7.9749,0.852,423.7356411
0.3333,0.3333,0,0,0,0.3334,5.4942,0.2682,328.9540144
0.3333,0.3333,0,0,0,0.3334,14.3402,0.0056,364.1174114
0.3333,0.3333,0,0,0,0.3334,3.7788,0.8101,390.4994416
0.3333,0.3333,0,0,0,0.3334,1.1851,0.1961,267.635312
