C3,C4,C5,C6,C7,C8,Pressure,LH
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,5.9930,23.9886
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,15.6043,17.8663
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,6.9534,23.3192
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,5.5126,24.3360
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,12.3927,19.8468
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,8.6871,22.1705
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,3.2594,26.1467
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,1.9256,27.4965
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,19.4791,15.3963
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,2.0729,27.3284
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,16.7082,17.1767
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,6.9172,23.3439
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,17.1805,16.8789
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,18.7529,15.8717
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,5.2203,24.5523
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,7.9275,22.6661
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,10.7571,20.8595
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,4.8330,24.8457
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,6.9635,23.3123
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,8.1304,22.5327
0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,18.4720,16.0537
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,2.7030,31.5058
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,17.9337,19.6154
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,10.8305,24.8379
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.3783,22.9882
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,12.9618,23.2904
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,15.4805,21.4526
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,15.8775,21.1595
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,3.4692,30.7255
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,1.4813,32.9890
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.7427,22.7234
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,8.6182,26.4701
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.1092,23.1835
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,10.2075,25.2932
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,5.8410,28.6329
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,17.5394,19.9155
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,1.4228,33.0726
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.3934,25.8927
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,4.7454,29.5563
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,14.2307,22.3682
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,2.4887,31.7397
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,15.0959,21.7354
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,8.8151,26.3227
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,3.4074,30.7858
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,3.9259,30.2921
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,6.6152,28.0099
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,4.3078,29.9433
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,14.6328,22.0746
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,4.8493,29.4661
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,12.1739,23.8617
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.6499,22.7909
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.3153,23.0339
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.3762,25.9054
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,4.9981,29.3381
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,6.9787,27.7237
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,13.8812,22.6227
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.2509,25.9983
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,2.4065,31.8317
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,15.3756,21.5299
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.9367,25.4920
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,1.7718,32.5961
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,14.4084,22.2386
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,19.7693,18.1857
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,4.9487,29.3804
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,18.1425,19.4556
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,16.1088,20.9881
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,16.6306,20.5995
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,14.6813,22.0392
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,18.3187,19.3202
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,1.8564,32.4876
0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,1.0513,33.6511
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,5.9685,34.7416
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,19.9643,22.3725
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,15.5790,26.4028
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,9.5401,31.6036
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,11.6813,29.7731
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,1.2770,39.7689
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.8627,28.7618
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,8.7278,32.3028
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.9751,25.1580
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.1179,25.9256
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.8669,27.8969
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,5.2360,35.4185
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,17.1724,24.9796
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.9613,28.6772
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,8.5360,32.4687
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,6.0358,34.6802
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,17.4356,24.7407
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.7629,27.9868
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.4383,25.6400
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.5558,29.0250
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,10.1202,31.1066
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,1.8154,39.0333
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,3.8320,36.7804
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,19.4621,22.8546
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,18.9542,23.3355
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.7313,28.8746
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,6.1077,34.6148
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,15.6714,26.3212
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,9.7078,31.4598
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,11.0519,30.3105
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.4242,29.1377
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.0752,28.5793
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.9197,25.2079
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.0900,25.9504
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,19.4832,22.8345
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,8.0933,32.8531
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,12.4264,29.1359
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.6204,28.1099
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,8.7191,32.3103
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,11.1740,30.2063
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,16.0934,25.9473
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,3.9698,36.6418
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,4.8101,35.8213
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,15.9820,26.0463
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.4956,28.2175
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,13.4149,28.2870
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,3.7070,36.9072
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,7.7024,33.1945
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,1.5901,39.3292
0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,5.6761,35.0097
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.6018,22.3290
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,15.9474,18.2267
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,11.5866,21.5768
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,18.9500,15.7884
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,7.1754,25.0281
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,16.2137,18.0169
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,12.6108,20.7970
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,13.5630,20.0708
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,2.4044,29.6284
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,9.5889,23.1093
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,4.8265,27.0671
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,2.8018,29.1483
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,11.9984,21.2632
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,19.7607,15.0936
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,9.2809,23.3486
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.3059,31.2240
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,9.5122,23.1688
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.2052,22.6334
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,17.4466,17.0314
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,17.5605,16.9390
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,7.5785,24.6991
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,11.2686,21.8193
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,7.6402,24.6491
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.5810,30.7717
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,6.7460,25.3839
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,2.8016,29.1485
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,16.1128,18.0965
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.9378,22.0718
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,5.6435,26.3284
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.0293,22.7689
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,16.2368,17.9987
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,15.6062,18.4940
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,7.4489,24.8044
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,17.4129,17.0587
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.5882,30.7605
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,4.6583,27.2245
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,18.8298,15.8898
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,3.8794,27.9835
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.4611,30.9629
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,19.7008,15.1456
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.4716,22.4288
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,19.7101,15.1376
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,4.4118,27.4590
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.8016,30.4396
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,12.6418,20.7734
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,11.9387,21.3087
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,11.7081,21.4843
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,10.6452,22.2957
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,14.1107,19.6514
0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,1.8881,30.3154
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,11.3754,25.1905
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.1390,24.5054
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,6.8019,29.3922
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,1.7176,35.3070
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,13.4235,23.3492
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,2.5829,34.0283
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.8539,23.8629
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,10.8726,25.6419
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,7.5381,28.6908
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,5.5921,30.5872
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,11.3122,25.2472
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,13.2158,23.5368
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,19.6663,17.3759
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,13.8420,22.9702
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,10.6284,25.8614
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,4.8388,31.3687
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,14.3857,22.4754
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,1.4298,35.8001
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,9.4661,26.9112
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,7.1718,29.0378
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,5.1273,31.0652
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,6.0641,30.1135
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,17.7236,19.3356
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,18.0637,19.0016
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.6043,24.0875
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,8.2108,28.0622
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,17.4743,19.5784
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,2.3413,34.3621
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,3.7220,32.6068
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.6371,24.0580
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,17.5055,19.5481
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,13.0540,23.6827
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.2671,24.3904
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,18.7749,18.2914
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,10.1985,26.2485
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,5.0022,31.1961
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,2.6939,33.8796
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,7.3085,28.9079
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.4339,24.2406
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,4.3311,31.9175
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,12.1828,24.4661
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,18.0884,18.9772
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,3.8268,32.4855
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,7.5703,28.6605
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,15.8430,21.1303
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,5.1895,31.0005
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,2.0095,34.8474
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,13.8982,22.9192
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,2.5004,34.1407
0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,3.6414,32.7011
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.6015,19.6600
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,2.2996,32.2189
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,10.9546,23.0599
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,7.1237,26.6691
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,12.9054,21.2552
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,7.3744,26.4243
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,18.6919,15.5331
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,12.8665,21.2914
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,8.0835,25.7415
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,8.1749,25.6543
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,16.9693,17.3387
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,15.8554,18.4487
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,7.9983,25.8229
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.5128,29.3875
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,15.7892,18.5136
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.8525,29.0096
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.8625,19.4107
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.1664,20.0731
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,10.1419,23.8112
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,16.4923,17.8187
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,17.0492,17.2576
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,11.7240,22.3496
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,2.3477,32.1465
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,9.1606,24.7244
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,9.8878,24.0469
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,2.0270,32.6438
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,16.8866,17.4225
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,15.6329,18.6663
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.0101,29.9666
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,3.2843,30.8567
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.0679,29.8986
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,7.3950,26.4043
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,2.5609,31.8344
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,6.9453,26.8444
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.3481,29.5744
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,18.9447,15.2565
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,8.3223,25.5142
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,9.1285,24.7544
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,1.2195,34.1220
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,4.3001,29.6293
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,15.2132,19.0734
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,10.2316,23.7282
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.7618,19.5070
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.7110,19.5556
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,14.4490,19.8051
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,18.5400,15.6977
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,12.2194,21.8917
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,11.5945,22.4692
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,2.2096,32.3562
0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,3.2665,30.8795
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,19.8060,16.6316
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,10.2986,20.7045
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,2.6389,24.6051
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,3.8121,23.8675
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,4.9021,23.2604
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,14.1405,19.0517
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,3.1360,24.2784
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,11.5011,20.1809
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,9.2130,21.1859
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,4.0008,23.7582
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,1.9845,25.0820
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,6.5613,22.4183
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,3.7824,23.8849
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,16.8177,17.9146
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,5.3410,23.0298
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,6.3790,22.5073
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,16.2353,18.1623
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,10.7276,20.5167
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,13.1870,19.4575
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,2.7502,24.5297
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,17.2940,17.7117
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,2.7881,24.5044
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,8.7006,21.4168
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,19.5819,16.7288
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,13.3288,19.3971
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,8.5100,21.5034
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,17.0219,17.8276
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,15.8429,18.3290
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,3.4980,24.0544
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,19.0909,16.9412
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,18.9252,17.0126
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,12.6391,19.6916
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,7.4745,21.9821
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,5.2754,23.0638
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,17.7427,17.5201
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,18.8548,17.0429
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,6.1622,22.6141
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,5.0373,23.1886
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,17.6934,17.5411
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,12.0803,19.9312
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,19.1700,16.9070
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,18.6529,17.1298
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,18.4700,17.2084
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,2.1911,24.9242
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,13.5735,19.2928
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,16.2425,18.1592
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,19.0310,16.9670
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,14.0975,19.0699
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,17.5380,17.6075
0.3333,0.3333,0.3333,0.0000,0.0000,0.0001,8.9749,21.2928
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,14.6394,23.6460
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,12.4045,24.6716
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,14.3020,23.8012
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,13.8296,24.0182
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,12.2668,24.7347
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,11.0638,25.2868
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,13.2986,24.2618
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,2.7314,29.4442
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,17.3369,22.3951
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,5.3807,27.9897
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,3.5496,28.9641
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,16.3408,22.8596
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,12.6732,24.5484
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,12.9334,24.4292
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,19.5699,21.3384
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,14.7681,23.5868
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,17.6556,22.2457
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,10.7576,25.4277
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,8.6737,26.3945
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,2.6876,29.4711
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,16.0109,23.0127
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,18.6904,21.7575
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,7.9829,26.7199
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,1.7384,30.1014
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,19.9507,21.1556
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,1.3145,30.4274
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,17.4853,22.3256
0.3333,0.3333,0.0000,0.3333,0.0000,0.0001,16.1794,22.9346
